"external id","name","content","read times","Author / external id","Display name?","Category"
"HI200605110022","汽车加油加气站设计与施工规范","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY200651192120.pdf"" target=_blank>《汽油加油加气站设计与施工规范》（GB50156-2002）局部修订条文.pdf</A>",43,"SU000000000041",False,"标准"
"HI200605110023","高层民用建筑设计防火规范","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY200651192233.pdf"" target=_blank>《高层民用建筑设计防火规范》（GB50045-95）局部修订条文.pdf</A>",42,"SU000000000041",False,"标准"
"HI200605110024","自动喷水灭火系统设计规范","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY200651192526.pdf"" target=_blank>《自动喷水灭火系统设计规范》（GB50084-2001）局部修订条文.pdf</A>",28,"SU000000000041",False,"标准"
"HI200607310018","公共建筑节能设计标准（GB50189-2005）","<A href=""http://10.100.100.204/hp_module/uploadFile/JENNIFER20067317230.pdf"" target=_blank>公共建筑节能设计标准（GB50189-2005）.pdf</A>",31,"SU000000000046",False,"标准"
"HI200607310019","绿色建筑评价标准（GBT50378-2006）","<A href=""http://10.100.100.204/hp_module/uploadFile/JENNIFER2006731736.pdf"" target=_blank>绿色建筑评价标准（GBT50378-2006）.pdf</A>",51,"SU000000000046",False,"标准"
"HI200607310020","住宅性能评定技术标准(GBT50362-2005)","<A href=""http://10.100.100.204/hp_module/uploadFile/JENNIFER2006731749.pdf"" target=_blank>住宅性能评定技术标准.pdf</A>",48,"SU000000000046",False,"标准"
"HI200609120002","深圳市工业项目建设用地控制标准（试行)","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY200691214156.doc"" target=_blank>关于印发深圳市工业项目建设用地控制标准的通知.doc</A>",125,"SU000000000041",False,"标准"
"HI200610090018","历史文化名城保护规划规范","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY200610983741.doc"" target=_blank>历史文化名城保护规划规范（GB50357－2005）.doc</A>",110,"SU000000000041",False,"标准"
"HI200610200013","《建筑结构荷载规范》修改条文","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY2006102073011.rar"" target=_blank>《建筑结构荷载规范》修订条文.rar</A>",18,"SU000000000041",False,"标准"
"HI200610200014","《输油管道工程设计规范》修订条文","<IMG src=""http://10.100.100.204/hp_module/uploadFile/WSY2006102073121.jpg"" border=0>",21,"SU000000000041",False,"标准"
"HI200611100016","深圳市城市规划成果数据格式规范","<P align=center><STRONG><SPAN class=style1><FONT size=5>深圳市城市规划成果数据格式规范</FONT></SPAN>&nbsp;</STRONG></P>
<P align=center><STRONG>二○○六年九月</STRONG></P>
<P align=center><B>编制说明</B></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%""><FONT size=4>2005年初，深圳市规划局组织开展了深圳市城市规划编制体系与管理办法研究，将规划编制成果管理规范化作为其中的内容之一，提出制定深圳市各阶段城市规划成果电子数据格式规范。其目的在于，一是统一规划设计成果的数据格式，保证不同编制单位之间同类规划成果数据组织的一致，有利于不同区域成果集成；二是有利于规划管理信息化建设单位快速、准确地进行规划成果数据建库；三是面向数据应用单位，保证有清晰一致的成果数据组织说明，使成果易读。</FONT></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%""><FONT size=4>《深圳市城市规划成果电子数据格式规范》主要规定城市规划编制成果的电子数据格式和数据组织，具体包括城市总体规划、近期建设规划、分区规划、法定图则、详细蓝图、城市设计、交通专项规划和市政专项规划等八项成果数据格式规范。鉴于目前规划设计成果一般基于计算机辅助设计（CAD）软件制作，其成果电子数据一般为CAD格式，同时，考虑到当前地理信息系统（GIS）技术在规划管理工作中的应用逐步深入，因此，本规划成果数据格式规范兼顾了CAD与GIS两方面的技术特点和要求。各项成果数据格式规范的主要内容包括成果电子数据的组成和文件命名、CAD绘图技术规定、CAD图形文件关键图层组织及电子表格结构规定等，部分图形文件有图形模板供参考。</FONT></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%""><FONT size=4>在起草过程中，根据城市规划管理信息化建设的要求，增加了《公共设施编码方案》，与电子数据格式规范配套使用。公共设施编码方案规定了规划成果数据表达过程中涉及的各种公共配套设施、市政配套设施相应的分类代码，是本规范的重要基础，对规划成果数据建库与利用具有重要作用。</FONT></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%""><FONT size=4>本规范作为城市规划编制的指导性技术文件，是《深圳市城市规划编制技术规定》的组成部分。</FONT></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%""><FONT size=4>本规范由深圳市规划局提出，由深圳市规划国土房产信息中心负责起草，主要起草人为杨成韫、温丽容、黄永胜、王存进。深圳市规划局徐忠平、陈一新，深圳市规划国土房产信息中心成建国、彭子凤、李春阳、荣芳，深圳市城市规划设计研究院蒋峻涛、傅晓东，深圳市城市交通规划研究中心李锋、蒋金勇等给予了指导和大力协助，在此表示感谢。<STRONG>&nbsp;</STRONG> </FONT></P>
<P align=center><FONT size=4><STRONG>目</STRONG><STRONG></STRONG><STRONG>录</STRONG></FONT><STRONG>&nbsp;</STRONG></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%"">1<A href=""../hp_module/uploadFile/XXS2006111025452.doc"" target=_blank>深圳市城市总体规划成果电子数据格式规范.doc</A></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%"">2<A href=""../hp_module/uploadFile/XXS2006111025521.doc"" target=_blank>深圳市近期建设规划成果电子数据格式规范.doc</A></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%"">3<A href=""../hp_module/uploadFile/XXS2006111025540.doc"" target=_blank>深圳市分区规划成果电子数据格式规范.doc</A></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%"">4<A href=""../hp_module/uploadFile/XXS200611102564.doc"" target=_blank>深圳市法定图则成果电子数据格式规范.doc</A></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%"">5<A href=""../hp_module/uploadFile/XXS2006111025633.doc"" target=_blank>深圳市详细蓝图成果电子数据格式规范.doc</A></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%"">6<A href=""../hp_module/uploadFile/XXS2006111025656.doc"" target=_blank>深圳市城市设计成果电子数据格式规范.doc</A></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%"">7<A href=""../hp_module/uploadFile/XXS2006111025724.doc"" target=_blank>深圳市城市交通规划成果电子数据格式规范.doc</A></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%"">8<A href=""../hp_module/uploadFile/XXS2006111025740.doc"" target=_blank>深圳市市政专项规划成果电子数据格式规范.doc</A></P>
<P style=""TEXT-INDENT: 24px; LINE-HEIGHT: 150%"">9<A href=""../hp_module/uploadFile/XXS2006111025756.doc"" target=_blank>深圳市公共设施数据编码方案.doc</A></P>",167,"SU000000000046",False,"标准"
"HI200611130016","城中村改造专项规划编制技术规定（试行）","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY2006111323324.doc"" target=_blank>城中村改造专项规划编制技术规定(试行）.doc</A>",150,"SU000000000041",False,"标准"
"HI200706060014","深圳市统一空间基础网格","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY20076673741.rar"" target=_blank>深圳市统一空间基础网格.rar</A>",67,"SU000000000041",False,"标准"
"HI200709200013","土地利用现状分类","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY200792032029.pdf"" target=_blank>土地利用现状分类.pdf</A>",155,"SU000000000041",False,"标准"
"HI200809040006","《建筑抗震设计规范》局部修订条文","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY20089415538.doc"" target=_blank>《建筑抗震设计规范》局部修订条文.doc</A>",63,"SU000000000041",False,"标准"
"HI200904300001","深圳市重大政府投资项目（市政类）审批流程及申报材料指引","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY200943014419.rar"" target=_blank>深圳市重大政府投资项目(市政类)审批流程及申报材料指引.rar</A>",54,"SU000000000041",False,"标准"
"HI200907270018","《质量管理体系  要求》","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY200972765712.rar"" target=_blank>《质量管理体系 要求》.rar</A>",37,"SU000000000041",False,"标准"
"HI200912250001","《深圳市城市更新办法》2009-12-1","<A href=""http://10.100.100.204/hp_module/uploadFile/WSY2009122505412.doc"" target=_blank>《深圳市城市更新办法》.doc</A>",195,"SU000000000041",False,"标准"
"HI201102160015","城市抗震防灾规划标准","<A href=""http://10.100.100.204/hp_module/uploadFile/CHINA-BD67893FD201121663031.pdf"" target=_blank>城市抗震防灾规划标准.pdf</A>",14,"SU000000000043",False,"标准"
"HI201102160016","【地震应急避难场所 场址及配套设施】（GB21734-2008）","<A href=""http://10.100.100.204/hp_module/uploadFile/LENOVO-D4B14D3E201121665743.rar"" target=_blank>地震应急避难场所 场址及配套设施.rar</A>",13,"SU050926000011",False,"标准"
